Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
500124,WA,26459.92,,58789.61,37564.1,28481.91,31853.92,,49443.21,35795.73,126008.55,58912.08,34946.39,60505.01,34005.93,,64588.26,49330.68,31722.81,,41593.98,29829.98,23439.42,40754.8,,78187.28,103385.77,,104044.0,74647.03,98852.42,81223.2,,,63580.81,31324.08,,75185.5,26342.91,57136.51,36276.43,,,,,48524.16,30157.38,,38510.52,,,,96727.33,74685.07,54260.27,45064.44,32235.32,50082.55,31984.25,30625.38,23461.69,50572.91,28202.35,56423.36,27788.31,,,105190.21,89886.5,61013.41,,66016.73,58882.56,,66127.77,26888.09,34715.48,26457.08,40391.45,22703.61,50606.08,35771.05,44187.77,30211.23,44288.02,30929.21,33787.55,30379.54,45579.04,26234.77,,30425.19,142267.19,263978.83,61976.58,34125.57,,57722.0,,24824.79,137965.17
500129,WA,,52269.0,70973.43,48827.76,38551.87,41700.94,32246.56,67842.69,40700.46,154350.88,66385.42,44282.79,52413.7,36989.64,48457.92,46900.48,37669.6,31645.75,,42302.47,26979.5,,28381.17,253443.05,126862.73,,86993.67,136076.9,104092.12,139684.43,114110.94,172236.21,290580.5,56270.19,45348.12,,112648.5,66734.93,50851.43,33360.53,,49204.73,42063.71,31749.36,48222.6,35509.02,28695.12,34916.69,28903.42,105780.67,,196333.04,121370.16,67452.23,,,72039.77,43533.33,26454.28,20946.76,53942.08,32434.98,58998.47,30838.84,,,169600.84,108484.72,92788.0,98678.91,103400.29,91496.0,,94391.32,23818.86,43003.44,22221.25,38039.85,27701.43,56428.23,28396.54,45780.12,26844.74,47131.35,31655.96,30775.04,26588.0,66862.57,28509.57,49375.75,36611.41,241747.02,240925.52,61769.92,42535.65,,51351.05,,23996.36,183181.72
500139,WA,54229.45,,,44301.31,,,,,,,,,,,,52844.06,34120.04,,,33491.63,22342.41,,,,,,,,88781.71,,,,,47947.25,36319.36,34924.27,,37047.56,42730.09,26261.29,,,,,26787.77,33089.17,23565.24,,,,,130485.0,90366.24,80014.29,,,,35747.26,,,47338.15,28802.67,,,,,151274.18,,81704.71,67743.62,,76740.33,,91949.6,,,,,26962.86,,,,37889.33,,26309.54,31594.64,24220.47,,,,,,,47172.57,41025.24,,,,,
500141,WA,,,67965.96,36866.77,34569.0,36897.27,31253.17,,,,51292.55,30400.33,70058.0,,,44501.23,35755.69,36345.3,,43796.58,31027.44,,,,93429.2,,,117279.67,93279.29,,,,,61440.03,51245.33,,105584.38,50158.28,45490.79,30964.91,,,,,57379.52,26830.8,29620.91,34226.36,36343.84,,,,130736.14,,,,48114.16,34258.58,34654.8,,,38067.42,,36919.32,,,152063.34,118373.0,88724.11,,113363.73,88514.32,,,,25693.62,,,27913.68,,33828.09,37223.94,30612.18,41933.21,31836.31,36199.73,29656.21,51676.81,,,36011.21,172982.96,,57642.6,40746.49,,,,,
500150,WA,,,64267.84,35718.63,33209.39,38297.5,,63194.83,24645.57,,,,38346.61,,,34578.15,35649.28,25993.31,,38463.66,23945.64,,32176.86,,79775.81,,,,,,,,,54794.54,23488.5,,,,44615.23,31788.1,,,,21232.27,41356.64,25253.43,24715.6,24021.47,,,,126413.5,56235.64,,,,54726.11,26733.37,24076.38,23721.06,47015.88,21706.42,39255.42,23007.44,40627.12,,68744.22,,34800.49,,67836.2,52198.06,,38818.19,,,,,22009.09,,28079.83,27209.25,21006.59,46562.9,22988.26,32705.15,25130.8,41968.13,,,28754.67,119555.59,,53742.2,32586.72,,41075.87,,,
500151,WA,,,51046.65,44107.4,,36635.53,,,,,,42157.69,83959.58,39047.0,,52584.85,42930.88,35329.43,,48959.35,31427.86,,39924.36,,128979.93,,,,,,,,,79526.0,39467.1,,73160.0,56450.71,46327.9,33121.77,,,,,44797.86,28930.22,,32587.35,38459.58,,,220190.38,,,,,67897.19,35214.33,47655.95,,64100.5,36989.89,,36606.09,,39275.09,,132314.1,80708.81,,113763.93,88007.91,,96379.58,,47140.54,,42161.25,32796.52,,,44454.44,29839.74,57378.7,29164.79,58627.47,35547.62,46978.38,,,41373.17,185263.53,,61890.61,45716.62,29600.75,46399.27,,34003.83,89223.09
500152,WA,,29779.17,38352.67,27404.95,19808.25,,,,,,,,46891.45,,,51125.52,36880.57,31901.75,,41311.11,31610.29,,,,72894.0,,,,105377.37,,,,,34387.46,32017.15,,,,39588.6,31210.76,,,,,29328.87,21605.0,19591.15,,,,,,,,,,30432.27,23198.9,18162.88,13865.31,,19742.96,43529.73,23448.57,,,136282.42,,79063.46,,96744.67,64655.81,,85807.0,,,,,20598.44,,,40513.91,19693.47,38276.46,24306.65,33071.62,22755.5,26982.12,,,27772.08,,,46447.01,29790.84,,,,,
510001,WV,45494.08,38008.73,48949.37,27579.53,19666.51,21287.66,20502.91,35636.16,17384.64,105240.23,38748.61,23473.22,43232.82,30749.14,40015.14,39292.49,34175.68,20001.52,13386.19,35365.32,16798.04,19793.53,16020.27,133585.79,81968.91,,59487.55,94192.59,62670.54,107772.4,70153.44,114295.15,127989.14,48972.1,23049.88,24897.96,61251.72,35960.19,40188.69,20518.78,15894.18,26254.7,24254.5,15579.73,31713.23,18278.51,16890.29,21093.52,17804.29,59437.88,26024.81,141345.28,72124.03,51607.95,,27542.32,51015.49,24745.08,16300.24,12455.57,28629.07,18753.24,35098.36,18869.75,,22522.27,97692.98,76239.54,45746.98,71193.61,75171.77,54125.62,44396.67,44639.97,22216.26,21055.82,14949.4,,16455.32,35363.88,21578.35,38054.03,18832.59,43433.91,22427.03,29140.79,18371.75,41348.04,19659.12,36963.67,14852.17,148066.18,161278.97,55149.36,28168.98,15213.92,31630.26,21551.83,18635.42,123788.21
510002,WV,,,,21434.18,,,,,,,,,,,,24850.03,26476.16,16465.23,,24542.55,15092.75,,,,,,,,,,,,,28836.87,,,,,24701.95,17474.05,,,,,23316.27,17414.96,,,,,,,,,,,30176.36,20882.1,,,,16786.74,,,,,,,57618.52,,,,,,,12633.64,,,14654.67,,,,14069.32,31796.1,16707.28,15773.13,14629.33,19734.95,,,,,,28505.91,17265.25,,,,,
510006,WV,16905.68,15710.18,23214.43,16280.33,14540.08,11874.86,,,10050.5,,,15498.72,33660.19,,19408.08,20017.2,20835.96,17401.08,15711.14,22745.48,16548.08,,15748.55,,46759.83,,59824.54,61854.29,49674.94,50527.54,53759.16,52743.52,,22714.74,21063.33,16542.8,33711.5,23555.17,18646.55,14736.57,10643.19,,19793.07,11377.33,21047.27,15396.36,11198.89,12507.95,13166.93,26260.95,14835.64,139692.88,63020.39,,25875.75,19701.29,33836.3,22746.07,21966.74,,37182.5,14794.77,,21643.91,,18296.39,77234.86,48174.31,33455.62,,39294.1,29874.28,,37659.52,12699.08,14634.8,,23679.68,16633.09,25956.86,19062.5,20535.44,13406.56,24017.03,14387.95,22556.48,13650.52,25087.33,17999.65,,17672.9,77858.63,88241.08,33986.13,18810.4,20291.8,27803.65,17561.87,,59405.0
510007,WV,23365.18,20506.94,41966.24,21151.94,16555.54,15226.3,,38040.32,16999.93,,,20436.0,41762.0,25679.73,44597.29,31644.84,20251.24,17795.21,13184.29,28547.88,19364.98,11870.81,19077.73,105681.46,51078.19,122682.87,64756.46,88968.13,57968.51,72025.19,55051.68,74836.1,,37015.9,21346.85,24613.03,45771.0,27507.17,24050.74,16506.3,9906.9,28559.8,19267.9,13665.87,31115.74,14460.11,9121.28,15102.52,12388.87,28598.96,,91260.44,38928.83,28976.65,,24626.91,40549.45,23376.03,22939.48,15154.59,36591.0,14744.03,,20652.21,35048.17,16710.12,60192.57,,37167.46,33859.55,76093.47,41468.6,29015.53,,17306.38,22002.68,,18077.09,13509.9,36495.19,18918.62,21499.02,12955.13,36961.2,18609.6,23078.15,15330.52,21704.0,,34451.8,18204.29,100538.23,95263.25,40683.81,21939.81,15879.09,44780.35,,14998.5,73503.94
510008,WV,,14833.91,23950.29,15876.85,11928.73,,,,,,,14599.8,,,,22525.38,17681.12,15315.54,9742.07,16500.5,16009.72,9866.0,13063.0,,33896.84,,,75758.08,49684.48,,,,,24540.4,18858.29,16422.89,,20705.91,18037.39,14649.34,9661.52,,,,16229.03,12831.36,9447.1,,15965.76,23571.85,,,47882.77,,,16258.91,40529.71,15552.61,12927.95,8401.83,,12638.72,,,,,50101.73,,30059.92,,,29355.04,,,,,,30816.54,14808.54,15705.15,14914.75,15091.29,12503.21,21985.39,16315.58,15704.95,12031.6,,,,13076.53,73942.86,,26385.59,15987.03,,26922.5,,,
510012,WV,,,,,,,,,,,,,,,,23271.69,,19165.05,15436.31,22980.64,17933.69,15705.52,,,,,,,,,,,,,,,,,16535.25,17844.03,15480.41,,,,,17539.0,13310.38,,,,,,,,,,,17795.73,,,,12102.0,,,,,,,35489.45,,,,,,,,,,14087.24,,15201.73,,13773.73,,,,15350.72,,,,,,,27530.56,22130.03,,,,,
510013,WV,,,,,,,,,,,,,,14075.64,,16724.64,14674.03,9909.41,,14878.93,11951.09,8613.0,,,,,,,,,,,,17576.44,,,,,16428.31,11447.6,,,,,,12323.21,,,,,,,,,,,,,,,,9867.36,,,,,,,,,,,,,,,,,7331.23,,,,8362.21,,,,10301.65,,,,,,,17916.74,,3572.08,,,,
510022,WV,35905.22,39386.75,53384.64,33226.69,27675.74,28596.37,27989.12,50269.44,20767.0,91122.2,50182.55,30807.79,58990.78,36567.38,47823.63,43422.09,39422.92,29078.22,22239.72,43011.96,31204.99,21261.05,32803.27,123036.71,60427.69,100319.86,57496.64,82720.22,56389.15,87317.1,66926.22,62971.5,107769.78,54064.39,31969.68,25125.59,61864.07,34167.01,42326.86,30879.0,20985.45,56808.78,29331.73,27163.79,42468.52,27681.9,19622.46,27437.79,23876.55,46956.82,24774.67,115032.91,67994.35,40301.85,40944.67,28632.68,51019.3,33119.78,26177.15,20537.87,40898.52,25439.67,43505.94,28422.19,43817.54,25928.56,105311.98,90245.17,54930.5,60960.73,88299.23,60784.15,40503.0,65512.64,25922.95,29292.18,29051.95,35719.81,21733.23,49565.2,25186.92,43827.29,25539.76,42946.94,29441.79,36682.52,26604.52,46049.44,32091.0,42862.97,25280.5,140675.52,134773.01,51652.04,34650.29,32362.48,47501.2,20012.66,26933.69,113433.61
510023,WV,,,,15879.31,,14275.27,,,,,,,27465.76,,,25292.84,22197.7,,,21071.36,17815.57,18678.6,23577.77,,36117.54,,,99350.28,98279.33,74644.92,,,88739.42,31231.87,28702.14,,46231.13,27826.71,21078.75,16136.26,,,18252.94,,20635.0,12157.86,12556.6,14670.2,,38179.77,,55920.14,,,,,29655.52,24075.71,9543.91,,,14734.76,,,,,49993.31,,37109.43,,45125.0,35217.06,,,9246.08,,,16545.35,10757.96,,10804.77,,,24313.12,15056.68,15141.79,12475.66,,,,19589.57,59401.0,,26645.73,16622.46,,,,,
510024,WV,31128.16,,,,,,,,,,,16781.58,37878.57,,,29235.93,27008.11,16543.62,15426.06,30695.0,19236.31,11494.46,18876.29,,48445.37,74663.27,42906.53,61655.12,45140.38,,,,,27846.1,18364.1,16111.0,,19737.0,28942.6,20736.38,13924.17,,,16199.82,17046.5,9455.95,9488.53,17902.75,14589.21,61060.25,,,58260.59,44495.44,,18108.06,33650.39,25520.36,16459.42,12134.17,,18633.4,,14504.65,,21240.64,,,35885.21,,,38721.36,,53227.0,11347.5,14945.36,,,15018.95,,18116.38,23271.91,14193.06,25806.25,16862.51,16367.71,15237.57,,,22486.83,17059.67,104439.27,,31182.88,19509.35,,,,18585.92,72562.6
510029,WV,,,34882.0,22968.71,,,,,,,,,34450.62,19772.75,,32435.12,23243.2,19335.05,,29160.52,17399.12,,17229.75,,53298.56,,,71483.54,52692.73,,,,,31289.97,16275.5,,32253.94,31075.5,33766.92,14779.64,,,,,22370.06,15251.69,,,,,,,57011.83,,,17224.82,39042.67,25691.0,20426.09,,43295.78,16613.59,,19826.25,,14325.42,,,38833.19,,43010.58,44481.4,,47775.57,,,,,10987.72,,15362.62,25901.38,16254.2,33999.95,18184.02,21706.35,11601.45,31712.05,,,30090.64,87033.13,98095.17,34402.94,15945.1,,,,,
510030,WV,,,,,,,,,,,,,22750.45,,,11859.8,14762.33,10258.06,,12703.18,12583.24,,,,,,,,,,,,,13733.86,,,,,14835.05,11311.75,,,,,9818.67,11598.31,,,,,,,,,,,,13172.72,7287.47,,,11312.04,,,,,,,33479.62,,,30549.53,,,,,,,9538.75,,8382.69,17099.09,9779.0,17924.2,8311.5,10359.1,9306.1,12899.28,,,,46526.64,,19394.33,11821.82,,,,,
510031,WV,,,,,,,,,,,,,,,,16877.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25188.21,,,,,,
510038,WV,,,,,,,,,,,,,15282.81,,,8809.21,8609.86,9910.07,6889.89,13196.46,7715.73,7477.18,,,,,,,,,,,,7989.0,,,,,10993.96,,,,,,,,5679.71,,,,,,,,,,,,,,,4600.0,,,,,,,32711.8,,,,,,,,,,5447.08,,,,,10294.29,,,5745.5,,,,9375.5,,,13568.43,16198.0,,,,,
510039,WV,,,21382.21,16919.68,,,,,,,,,20276.08,,,17106.32,17882.29,12890.92,,,15107.25,,,93588.08,,,,,,,,,,26337.0,12955.17,,,,21994.95,16048.14,,,,,23970.15,11386.33,,,,,,,51084.93,,,,31249.72,12851.72,13619.15,,,12711.24,,,,,,,36674.93,,,,,,,,,,17246.47,,11020.4,,12018.11,24746.09,14513.79,,,,,,,65038.11,,27109.26,13687.0,,,,,
510046,WV,,,,12690.14,,11391.07,,,,,,,,,,19622.53,16796.71,14631.96,10825.15,19811.23,12010.41,,,,27069.12,,,,,,,,,22907.93,,,,,20213.51,12435.98,11022.65,,,,22242.95,10550.24,8657.18,9365.25,9371.5,,,,55246.6,50136.71,,,16907.44,17063.81,,,,11297.27,,,31950.54,,,46709.25,35018.55,,,36522.73,,,,,,,10035.38,15354.36,,11366.31,14951.05,17827.06,12352.82,15873.8,10295.23,19394.43,,21211.91,14827.36,55543.62,72876.19,22490.48,13900.1,,27793.82,10811.91,,
510047,WV,,,,,,,,,,,,,33109.1,,,30712.28,23648.2,19615.36,15017.62,26885.28,21583.45,,,,,,,,,,,,,28970.46,19844.5,,,,27378.39,21149.97,,,,,27806.71,21068.94,15593.85,23629.82,,,,,,,,,,25051.0,,,,17848.06,,,,,,,,,,,,,,,,38914.73,14881.32,28704.09,,,16988.07,27152.47,20661.8,20536.48,18982.86,27726.33,,,16828.71,70814.09,,35308.91,24773.33,,,,,
510048,WV,,,,,,,,,,,,,,,,39791.58,29562.05,21978.55,17825.09,37823.02,24646.21,19552.0,,147604.63,64785.27,,,,,,,,,31797.56,,,,,35508.09,19977.73,14164.38,,15717.17,,24916.47,17408.52,,,,,,,,,,,32713.45,25780.0,,,35964.55,16474.68,,,,18914.52,,,67630.6,,,,,,,,,42243.38,20841.65,,17625.27,,16222.67,37554.25,17540.3,24889.2,18584.83,,,,19117.12,,160317.14,50398.0,27984.65,,,,,
510050,WV,18381.76,,30621.94,20261.04,13869.84,14422.93,,,,,21469.25,12892.62,,18355.72,,24480.18,16237.7,11953.41,9861.37,22220.97,12846.79,8947.1,,81772.93,38340.6,,49794.06,48899.64,39853.36,42289.94,51026.5,,,26904.32,19083.33,14349.62,28003.75,21462.0,18953.59,14254.49,10428.3,,14470.28,,16530.16,12898.7,8739.39,18778.58,12195.44,,,,35529.91,26327.9,,16099.71,28966.5,13513.12,10749.46,9120.33,17452.83,12961.62,20044.25,,,14824.64,,,25859.93,,33797.38,29101.21,25898.79,,,13837.38,13367.55,,11610.35,23501.83,13317.12,,10429.65,32757.39,12566.44,17953.56,11042.81,18854.17,11832.43,21999.5,12124.35,71844.62,87437.6,27865.6,15733.6,,,,15159.03,67142.78
510055,WV,,,49608.42,29616.6,,23788.0,,52155.45,19050.89,115177.79,50003.13,,,,,39480.59,28426.78,24056.8,19181.29,38065.77,22343.71,,27032.71,202314.0,75846.89,,,,,,64054.67,,,54974.06,27875.38,17701.27,,25166.64,40899.56,23928.79,,,,30493.05,46568.43,19237.24,15588.5,22822.22,20956.67,45810.84,,165939.1,74545.56,,,24853.33,53071.6,34217.52,20327.91,,55597.16,27398.89,67151.13,21589.04,49685.47,25094.21,77837.3,,57787.66,38081.87,,51389.08,,71553.61,,32518.35,,,21169.61,48533.86,22058.03,40015.05,20087.0,41849.59,24616.74,24026.12,21150.57,71426.38,29136.13,49674.31,21439.07,198221.96,207785.2,59000.59,32529.58,,53045.46,,,108559.11
510058,WV,15733.93,19276.56,38474.03,22117.94,18158.6,13969.55,18000.27,44355.54,16233.67,66185.17,26679.33,27973.62,46090.44,22241.15,44607.64,28563.6,27764.67,20355.93,14546.86,28925.34,22804.95,12040.81,15841.75,,50548.49,,52122.05,72892.74,52107.86,,29965.64,64612.46,,29617.96,21158.55,15003.22,,28230.81,29657.0,17408.98,12114.45,,20384.67,13331.76,25861.69,14377.33,9246.45,16025.61,13790.35,26431.44,15115.38,92005.04,57186.0,29196.4,,,38732.64,23980.38,19370.79,11953.35,24557.0,13152.6,,21799.82,30141.69,20463.0,97444.96,,41907.72,51274.86,64565.35,33363.93,31043.61,,,19777.52,,22943.73,15446.93,22230.79,14045.55,26616.74,15142.29,32099.64,19678.65,20733.12,16626.21,26276.04,23118.24,28552.25,16873.07,89993.24,126575.0,44012.07,27533.37,,31447.47,11227.14,14423.0,
510062,WV,,,,,,,,,,,,,30480.28,,,16606.7,16570.95,11910.86,,15716.54,12306.0,,,,,,,,,50078.97,42470.73,,,22827.58,20777.36,,38689.68,35956.05,16789.68,11160.47,,,15556.4,,17037.19,11669.69,,,13308.08,22876.46,,91718.0,,,21515.17,,27677.64,18167.17,11608.0,,,12355.7,,,,,,,37183.91,,35487.07,,,,,,,16468.19,13951.03,16982.92,11784.93,,9729.54,18880.77,12613.0,15576.39,11057.92,18240.77,,,15643.12,57898.17,,23044.74,19416.47,,,,,
510070,WV,38249.73,,,19735.25,,17958.2,,,16240.82,60240.63,26481.83,18144.45,38867.71,,29254.64,23011.18,23666.33,17761.45,15068.31,29738.56,18347.68,14409.43,14059.71,,40198.96,,,102843.31,70171.72,64757.43,61372.5,,91824.94,31763.17,17692.31,22466.43,43424.93,31300.76,25266.41,16021.33,10600.61,24261.69,17653.75,15692.55,21072.0,17132.61,13327.82,17812.06,16863.62,33999.25,14474.21,104033.65,,,28245.77,22500.09,29433.47,19683.74,16102.0,13358.31,26951.2,16737.88,50119.42,19105.31,40764.27,21222.33,,,71409.16,,90449.0,64690.67,,,,17644.0,13469.33,23523.22,14888.06,21834.17,16810.0,27587.38,12476.22,26033.69,19906.94,20106.19,14374.17,29402.71,19213.0,32479.0,17994.29,110453.57,,34301.89,24384.72,,,,13853.5,83767.52
510071,WV,,,,,,12564.36,,,,,,14720.75,,,,18795.14,16984.06,12705.48,12938.88,20282.21,13288.5,,,,36048.16,,,114114.18,75385.91,,,,,23966.94,24629.22,16346.5,,,19586.09,13330.94,7833.18,,11950.27,,16338.04,,8445.43,16687.42,13771.76,,,,,,,,,19327.08,,,,17153.94,,,,19468.09,,,45212.07,,,39912.21,31305.38,,,,,,16892.83,,,,10513.0,26735.62,13254.04,,13696.79,21103.08,,,13743.93,87980.21,,27016.55,16702.4,,,,,
510072,WV,,,,,,,,,,,,,,,,23177.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24111.0,,,,,,
510077,WV,,,,,,,,,,,,,,,,,26068.29,,15108.39,27808.54,20210.89,,,,,,,,,,,,,,,,,,22576.46,,,,,,,,,,,,,,,,,,,,,,,14730.08,,,,,,,,,,,,,,,,,10720.82,,,,,,13631.91,,14065.32,,,,,,,31654.03,,,,,,
510082,WV,,,,17163.18,,,,,,,,,,,,18447.87,16738.93,17009.6,12432.77,24044.54,19738.21,14758.44,,,,,,,,,,,,,,,,,19158.65,11981.53,,,,,,17043.38,9618.45,13258.33,,,,,,,,,,,,,,11759.58,,,,,,,32634.06,,,,,,,,,,14141.5,,,,,16176.77,14609.71,16803.42,13391.54,,,,,,,27117.91,,,,,,
510086,WV,,,,,,,,,,,,,,,,,,,10609.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10920.75,,,,,,,,,,,,,,,,,,,,,,,,,9464.29,,,,,,,,,,,,,
510091,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27291.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520002,WI,,,16897.64,16643.81,,13513.83,,,,,,,,,,15305.81,14185.45,,,17931.14,12851.77,,,,,,,,,,,,,15075.81,,,,,16483.87,10623.39,,,,,15907.45,14058.44,,,,,,,,,,,,15107.45,,13795.45,,13290.41,,,,14526.5,,,27256.12,,,30265.31,,,,,,,11182.81,21381.45,,,,17628.92,12442.48,14598.79,13434.56,21346.18,,,,55058.62,,21370.03,15441.09,9575.85,,,,
520004,WI,26326.47,,41081.16,24222.2,21109.64,19598.67,,,,,34981.0,17850.12,25081.83,25311.7,,25978.91,28130.33,17037.67,,24250.73,18695.74,,,,46534.78,,36906.92,54748.65,39593.41,,,,,33036.53,22116.71,,40571.08,23155.79,27436.79,21110.22,15859.07,,,,24303.28,18610.3,14740.77,22397.67,,43417.45,,72290.92,50697.81,,,,39319.79,23859.41,22716.13,11405.93,,19650.17,,20393.33,,,,,31205.67,,48014.09,38835.74,,37790.59,,,,,18679.36,,22270.69,24843.55,13760.0,29591.62,16033.56,29916.09,17696.63,28419.4,,,20675.54,89642.0,,34737.6,22690.54,,27130.79,,,
520008,WI,44153.81,22038.65,33397.23,27306.35,25993.83,,,,25911.38,,,24322.84,43496.0,33673.92,,24552.04,23659.59,19331.6,12993.88,33891.31,22615.95,17101.5,20509.5,,55329.22,,61676.76,97533.0,57507.55,,90575.36,,,30189.32,28630.62,,,32802.89,30262.14,21441.53,19193.67,,,,25141.0,17180.03,12581.22,24001.38,19455.08,37573.67,,150728.67,,74348.6,,,42625.19,26509.28,26172.32,20795.62,34908.47,20515.47,,22315.5,,,125913.76,,55386.72,74404.0,73297.64,55840.4,44269.67,71956.87,,18258.52,,,22116.64,26938.07,,27960.19,16496.49,38294.55,24203.88,20436.32,16515.06,29932.42,23561.38,,21926.0,104232.04,145563.45,38868.35,25579.76,12154.21,32229.28,25434.42,19178.59,
520009,WI,,,20290.87,18467.06,,,,,,,,,,,,17353.42,24066.0,,,18673.76,11472.71,,,,,,,,,,,,,,,,,,18494.56,,,,,,14748.54,,,,,,,,38876.55,,,,,15967.62,,,,11565.05,,,,,51248.17,,35794.44,,,30760.0,,,,,,,,,,,,18433.38,9307.19,,,,,,,,,35065.82,16205.81,7161.43,,,,
520011,WI,,,,,,,,,,,,,,,,,12603.82,10458.29,,,11653.12,,,,,,,,,,,,,,,,,,13117.76,10234.56,,,,,,7196.58,5202.2,,,,,,,,,,,,12838.09,,,13963.57,,,,,,,32010.28,,,24104.15,22494.75,40377.33,,,,,9776.93,,,,,,,,9855.31,,,,,,,19076.62,18348.62,,,,,
520013,WI,,,36029.5,27855.41,25192.41,23071.13,,,23766.0,62571.53,28952.09,20416.6,27151.42,21831.38,,38984.41,24887.26,17582.74,,29194.39,20701.45,,,127291.36,60267.73,,,76829.33,60786.67,,64978.22,,,37001.04,24716.79,21142.67,41721.38,30622.09,28480.69,22326.62,,,,,32281.81,16968.09,16237.36,20759.14,23154.82,32470.87,,96737.81,52605.8,,,,50524.47,24662.0,18612.44,,,22653.7,,19717.81,,,,58014.64,45953.84,,,46197.17,,48954.05,,,,23270.21,20029.48,32534.36,17403.94,,17563.3,33774.06,21835.25,27729.83,19090.12,32020.75,,,21217.06,107021.04,129106.39,44163.66,24785.13,16502.34,,17454.38,17856.46,
520017,WI,,,,,,,,,,,,,,,,23439.97,17834.97,14447.18,,,,,,,,,,,,,,,,,,,,,23617.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49540.21,,,,,,,,,,19673.57,,,,15777.82,,,,19984.79,,,,,,,28081.25,22552.21,8075.7,,,,
520019,WI,,,,,,,,,,,,,32708.62,,,23018.96,25606.71,21898.64,,19945.36,,,,,,,,,,,,,,,,,,,23012.4,22973.57,,,,,,,,,,,,,53881.54,,,,,25489.21,,,,22100.0,,,,,,,27971.24,,,35616.25,,,,,,,22702.8,,,,,30031.46,19103.33,,16151.69,,,,,,,32923.76,19343.83,17262.83,,,,
520021,WI,,,44072.26,31173.88,22325.59,24559.85,,,,,,39452.09,,31890.38,,23508.06,27470.31,21893.68,15054.16,29826.53,22920.91,18924.61,,,53851.88,,,,78113.79,,,,,,,,,31154.27,29896.96,19554.73,19068.35,,19359.0,,32197.68,23341.4,15148.96,21837.25,,,,,100498.69,,,29937.55,52963.0,28059.2,27984.04,17883.53,50799.31,23445.26,,29663.52,56212.8,,,,44780.22,,,45780.5,,53336.57,,31980.53,,37455.32,21317.83,35015.0,16040.62,,21107.04,27370.84,23551.87,28031.17,19214.91,,33786.15,,22776.67,,,47930.5,30170.53,26264.08,,18292.46,21366.8,
520027,WI,29825.36,,57527.07,20248.55,,,,,,,,,,24605.33,,36860.13,30689.48,,,35774.08,19515.5,,,,,,50030.42,,67448.42,,,,,49795.95,,,,,35200.24,24810.9,,,,,29870.0,19007.8,,,,,,,52387.22,,,,,24340.7,18601.64,,,19012.15,,25223.81,,,,,61343.35,,,51937.25,,,,21595.29,,,17515.27,,,,16501.53,35140.55,25172.7,,18052.96,44680.36,17632.06,,,111091.62,,38855.27,23572.26,18736.17,,,,
