Provider Id,Provider State,DRG Charges 039,DRG Charges 057,DRG Charges 064,DRG Charges 065,DRG Charges 066,DRG Charges 069,DRG Charges 092,DRG Charges 100,DRG Charges 101,DRG Charges 166,DRG Charges 175,DRG Charges 176,DRG Charges 177,DRG Charges 178,DRG Charges 180,DRG Charges 189,DRG Charges 190,DRG Charges 191,DRG Charges 192,DRG Charges 193,DRG Charges 194,DRG Charges 195,DRG Charges 202,DRG Charges 207,DRG Charges 208,DRG Charges 242,DRG Charges 243,DRG Charges 246,DRG Charges 247,DRG Charges 252,DRG Charges 253,DRG Charges 269,DRG Charges 270,DRG Charges 280,DRG Charges 281,DRG Charges 282,DRG Charges 286,DRG Charges 287,DRG Charges 291,DRG Charges 292,DRG Charges 293,DRG Charges 299,DRG Charges 300,DRG Charges 305,DRG Charges 308,DRG Charges 309,DRG Charges 310,DRG Charges 312,DRG Charges 313,DRG Charges 314,DRG Charges 315,DRG Charges 329,DRG Charges 330,DRG Charges 331,DRG Charges 371,DRG Charges 372,DRG Charges 377,DRG Charges 378,DRG Charges 389,DRG Charges 390,DRG Charges 391,DRG Charges 392,DRG Charges 393,DRG Charges 394,DRG Charges 418,DRG Charges 439,DRG Charges 460,DRG Charges 469,DRG Charges 470,DRG Charges 473,DRG Charges 480,DRG Charges 481,DRG Charges 482,DRG Charges 483,DRG Charges 536,DRG Charges 552,DRG Charges 563,DRG Charges 602,DRG Charges 603,DRG Charges 637,DRG Charges 638,DRG Charges 640,DRG Charges 641,DRG Charges 682,DRG Charges 683,DRG Charges 689,DRG Charges 690,DRG Charges 698,DRG Charges 699,DRG Charges 811,DRG Charges 812,DRG Charges 853,DRG Charges 870,DRG Charges 871,DRG Charges 872,DRG Charges 897,DRG Charges 917,DRG Charges 918,DRG Charges 948,DRG Charges 981
450347,TX,,,,30027.47,,21369.69,,,,,,,33717.21,28013.87,,29354.05,28822.36,26173.16,19257.24,32811.42,23037.35,25422.71,,,,,,,,,,,,,,,,43125.81,32511.77,25635.28,17856.43,,,22384.0,36432.92,23123.53,13505.54,,,,,,,,,,,27069.69,26337.0,,,19994.75,,,,,,,51276.47,,,47456.96,,,,,,,21470.65,,,25001.22,21593.29,37797.21,21418.93,27138.04,21518.7,,,,20245.42,,,42446.97,32592.74,,,,,
450348,TX,,,,,,,,,,,,,,,,,21179.7,,,,20512.33,24800.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16364.55,,,,,,,,23261.53,,,,,
450351,TX,,,,,,,,,,,,,,34423.79,,29988.0,30392.5,,,34667.08,28153.21,,,,,,,,,,,,,,,,,,32172.32,,,,,,,30058.59,22274.14,,,,,,,,,,,,,,,20436.24,,,,,,,55379.34,,,50934.27,,,,,,,15688.94,,,,16710.06,,23232.87,,21540.75,,,,,,,34586.86,27428.3,,,,,
450352,TX,,,31225.0,24421.03,,17801.83,,,,,,20544.47,34680.45,30016.12,,28998.16,24217.61,19511.07,15043.95,26076.72,19392.74,16588.67,19509.33,,44270.0,,,,,,,,,26053.18,22547.63,,,,27114.1,20670.75,15812.33,,17112.42,,23850.36,18439.95,13364.6,14498.86,16835.4,,20501.0,,49262.75,,,20540.79,,20792.64,22227.29,15000.83,24881.91,19763.67,,,,,,58608.5,41233.98,,,42703.03,,62035.8,13602.58,,14090.36,,18016.68,,18886.5,,16449.79,30282.6,18033.87,24055.04,17168.11,28568.52,,,22517.74,77070.42,,33778.39,20884.74,,,,19000.79,
450358,TX,59616.47,73864.05,107150.25,58452.79,42180.89,53786.07,51832.32,100180.18,45996.37,210052.29,76033.39,45819.32,85626.26,65661.53,126525.63,97642.52,67577.2,53296.14,,68760.93,47200.32,28810.61,51356.79,315972.27,163435.56,164834.52,106894.19,167487.5,101567.22,158738.24,136065.73,197713.1,252712.34,125730.32,57224.32,,125409.76,73170.52,68528.77,50623.07,30529.73,70374.59,54278.32,37203.2,85849.22,41512.45,24905.84,50933.88,57959.28,90330.07,63340.55,248263.92,103364.21,74287.36,81468.9,44892.06,108031.1,45691.32,38164.49,28652.76,54323.04,40583.12,88451.21,46613.06,96802.15,48009.96,185211.99,129479.68,81516.75,110128.85,151359.28,92307.43,80524.74,106565.44,32379.77,46012.02,37143.2,64909.77,34510.95,72087.71,43079.5,62627.2,39485.74,71868.3,44518.57,56650.2,35781.58,89313.2,70807.78,77821.67,37894.56,283801.15,497691.34,108780.32,51122.8,,87064.0,,37110.67,216055.14
450369,TX,,,,,,,,,,,,,,,,,19029.07,,13458.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29224.26,,,,,,,,,,,,,,,,,,12062.69,,,,,,,,15145.29,,,,,
450370,TX,,,,,,,,,,,,,,,,,,10994.64,,15440.42,11225.19,,,,,,,,,,,,,,,,,,12219.65,9816.0,,,,,,,,,,,,,,,,,,,,,,10730.27,,,,,,,,,,23107.08,,,,,,,11424.54,,,,9679.59,,,,9354.51,,,,,,,14983.92,10606.39,,,,,
450372,TX,,,39885.15,23379.33,23541.4,22144.5,,,,,,37839.67,43668.87,27324.77,,34653.07,29049.79,26130.44,20891.78,33061.24,24765.37,24350.5,24048.91,,63719.25,,,,,,,,,30461.38,,,,,36087.01,21041.14,17997.05,,,20908.5,27518.66,17390.41,15082.35,22417.96,16671.93,,,79437.94,57437.42,42609.25,,26379.54,28502.5,26255.56,21746.81,14510.6,31770.67,21501.0,,,48434.21,20941.06,,,52812.59,,68255.27,46135.79,,,,,,27832.18,18409.12,18744.67,18217.62,33377.93,18892.97,40020.8,22435.72,23850.51,19128.45,25630.8,19005.73,31808.56,23658.39,97418.5,,48674.55,28206.47,,,,,
450379,TX,,,,,,,,,,,,,35852.89,,,,,,,,,,,,,,,,,,,,,,,,,,27335.82,,,,,,,,,,,,,,,,,,31989.5,,,,23764.86,,28745.33,,,,,,213929.2,,,,,,,,,,,,,,,24235.31,,,,,,,,152021.2,,35283.05,,,,,,73132.36
450388,TX,41660.23,58658.81,103987.38,60983.67,47950.65,47296.05,53638.48,102870.17,48017.3,134501.27,87412.31,57356.81,78159.06,56933.23,83460.59,72614.3,69825.38,51008.31,38231.76,70903.93,50669.5,32077.11,48982.25,243050.08,130203.1,156496.33,97093.88,185133.62,120192.44,104926.15,90156.65,78251.48,195035.71,88644.84,56901.15,45589.32,127421.48,69122.34,70839.25,47045.88,36809.57,66168.25,43645.0,33878.48,53521.88,39789.71,25625.95,42164.43,36689.38,94631.82,51376.78,181681.31,85673.83,62673.29,75138.73,49899.82,73367.56,38622.83,45251.48,30725.6,54793.62,37324.37,84385.27,40433.15,73349.78,48003.45,218331.72,138357.06,83891.09,89720.36,132474.65,81540.8,72268.6,78448.73,34323.66,41921.12,37298.51,47724.96,33465.81,72250.83,36987.2,46982.64,38060.11,60499.23,41936.94,52470.59,36914.97,76522.97,41486.56,53172.42,32844.17,225485.8,267937.53,93606.38,46389.58,33431.85,88440.46,39040.38,43861.17,178133.79
450389,TX,,49897.64,97060.38,48651.0,39172.07,35797.72,,,,,,,64798.3,47949.18,,68736.56,48595.53,41329.3,30686.85,53207.86,42045.15,46634.0,,,110483.69,,,,,,,,,51261.0,47649.32,,,,55831.54,42317.42,27646.87,,,,58355.62,43798.74,33726.46,32070.74,32516.7,,,,,,,,,45405.65,46283.93,,,40418.62,,43971.62,70352.58,,,,57180.44,,,66384.0,,,25987.46,,,,35182.53,,,79626.45,32182.64,,39665.18,49386.95,33606.97,,,75676.62,30378.87,,,71741.11,61157.34,,,,34526.79,
450395,TX,,,,,,,,,,,,,,,,30102.04,28018.5,,,,,,,,,,,,,,,,,,,,,,37631.35,,,,,,,,,,,,,,,,,,,,,,,31006.77,,,,,,,72793.27,,,,,,,,,,33831.69,,,,,,,,,,,,,,,43031.91,35021.59,,,,,
450399,TX,,,,,,,,,,,,,,,,,17595.93,,,,13173.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8128.73,,,,,,,,,,,,,,,,,7593.77,,,,,,,,9190.43,,,,,,,,,,,,,
450400,TX,,,,,,,,,,,,,,,,,26094.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110954.08,,,,,,,,,,,,,,,,,,,,,,,,,33381.88,,,,,,
450403,TX,,,96274.46,80660.54,,57974.28,,116648.72,65114.18,207640.0,,,149368.46,,,89312.2,83772.99,54130.86,49645.38,87653.19,62476.49,49750.67,58613.0,,146641.24,205100.85,121437.45,210619.82,141977.78,112794.17,,,,101479.0,69378.92,,,72663.87,84826.53,49149.28,,,54127.77,42844.85,84328.57,59739.58,38669.44,59563.16,48153.73,109653.23,,,,,,,81606.29,73720.16,49105.59,,60075.75,46174.71,84373.67,49006.06,,59424.73,281080.2,271500.23,188109.05,,222296.29,151248.26,,,,58812.67,71273.62,80260.15,53150.19,62306.06,55255.05,46155.48,48595.65,80859.23,49604.54,56955.14,48886.15,92441.57,,,,270203.58,430719.0,123779.49,65385.98,,,,35112.32,323434.08
450411,TX,,,,,,,,,,,,,,,,,16249.86,,,,16998.27,,,,,,,,,,,,,,,,,,15421.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13324.0,,,,,,,,14266.46,,,,,
450419,TX,,,,,,,,,,,,,,,,27584.25,30385.08,23840.67,,,23100.95,18883.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21364.44,,,,,,,,,,,,,,,,,16635.6,,,,,,20922.81,,20654.32,,,,,,,35185.78,28407.56,,,,,
450422,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79802.6,,40323.98,61724.12,,,,55095.07,,,,,,,,,,,,,,,,,,,,,,,,,,
450424,TX,72793.75,,73609.89,47554.49,42656.0,,,59276.07,65060.24,115331.57,,,86734.55,,,59247.92,63907.64,47497.63,32693.22,58964.78,44856.92,31946.76,36457.8,,112412.65,,,179758.22,116459.11,137229.96,153148.82,,,94208.31,55840.24,,84889.68,61492.51,65973.76,40564.81,33714.89,53220.64,38547.31,37635.54,67192.0,44744.48,35171.96,46919.11,,65783.25,,177500.0,,,,46153.56,72912.77,45330.29,43766.29,33921.67,49693.76,39085.08,,,,41449.58,,132895.67,100180.52,,115002.77,90861.03,79627.36,113664.42,,49451.08,48218.55,52009.86,34767.85,65499.15,34813.78,41116.85,37911.61,63256.59,41881.97,45937.0,39483.45,55088.5,51178.36,50418.59,40927.78,220957.24,220005.59,80924.66,56859.37,,66354.0,,,168323.14
450431,TX,80019.16,28013.0,86783.72,43226.87,34975.94,39559.46,42594.65,86523.83,37591.35,121761.3,65589.47,45487.68,63655.35,49771.95,74462.33,63700.88,45809.24,37574.18,26911.44,51823.96,38780.13,27943.48,36757.52,,119820.24,186513.74,187486.03,165058.57,126386.36,110149.55,110997.74,264592.33,209008.26,62512.18,47462.43,41462.47,91908.18,63394.87,49710.43,38308.59,25461.23,,31655.39,29481.57,49335.79,30361.76,24378.56,30199.96,30452.1,60503.0,38272.06,225693.54,119756.67,,,,81821.83,36358.16,29047.15,23866.2,38764.5,30386.72,62853.44,45152.48,74077.77,36047.0,236808.54,156709.24,107490.83,,134407.38,86409.98,69421.64,175497.19,22672.0,33467.18,24393.9,60981.82,31023.42,55600.26,28340.35,35882.1,30815.46,55893.57,33039.85,40524.69,28388.06,63591.79,53842.05,53338.92,38786.21,197752.25,280495.48,76712.07,38993.73,,58441.83,56118.35,27607.83,170433.74
450447,TX,,,,,,,,,,,,,,,,59600.78,48024.36,,,54201.5,40582.0,,,,128198.5,,,,,,,,,43967.94,,,,,51611.1,37094.13,,,,,44838.5,,,,,,,,,,,,,,,,,32716.85,,,,,,,104856.69,,,94535.56,,,,,,,34560.45,,,40476.0,24063.69,42693.96,37710.33,36951.74,35328.86,58374.36,,,,152697.27,,77015.62,42102.75,,,,,
450451,TX,,,,,,,,,,,,,,,,,,,,,20741.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9495.36,,,,,,,,,,,,,
450460,TX,,,,,,,,,,,,,,,,,,,9541.93,,13138.92,9331.27,,,,,,,,,,,,,,,,,12305.95,,8860.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6536.73,,,,,,,,8769.0,,,,,,,,,
450462,TX,33327.05,38090.06,55235.07,45617.45,35430.78,35033.79,33160.4,75055.14,34744.22,113277.15,49134.33,34076.59,53926.71,,,43983.85,41956.67,33281.85,,43978.96,29988.45,19585.33,31352.95,186298.83,79790.79,138661.39,98335.31,120015.07,75179.59,105051.1,76617.04,119770.33,139684.17,49464.91,35065.48,31645.88,60082.88,48922.56,42776.5,32886.65,27456.25,46085.86,33495.68,32131.84,42122.98,25367.88,24033.12,36851.53,32087.61,67206.54,33153.57,149065.2,62535.47,47079.31,72082.68,30243.27,49065.14,32632.54,25427.52,22893.79,39559.16,28509.45,58447.72,27400.74,56507.88,37398.53,116646.9,90902.23,60406.2,,87527.24,65649.85,48873.83,76715.52,22862.13,29007.24,23326.57,45728.2,29453.34,55867.1,30897.76,44125.82,27847.78,49191.12,30213.81,33129.58,24071.81,74615.14,34090.24,35869.86,31326.26,142589.91,208127.28,61657.75,37873.12,28625.45,41809.94,34100.94,25755.9,104612.35
450465,TX,,,,,,,,,,,,,,,,,30070.14,,,28297.0,21688.0,,,,,,,,,,,,,29246.21,,,,,25147.86,18828.18,15314.43,,,,22925.31,,,,,,,,,,,,,18448.36,,,,15214.69,,,,,,,47075.58,,,,,,,,,,,,,,18601.2,,15632.0,,14404.0,,,25946.09,17116.56,,,32695.37,20332.83,,,,,
450469,TX,,,46217.83,42215.12,,,,,,,,,59892.19,,,54706.88,35568.41,31421.6,,46599.38,35889.69,,,167687.67,81866.62,,,117498.85,78018.36,,,,,46033.05,,,,,40656.3,31540.93,,,,,31218.08,25410.37,,29461.26,,,,154686.4,,,,,,38706.4,24438.59,,,27950.48,,,,,,130872.58,91163.6,,89082.63,59698.1,,,,,,,24520.28,33321.93,26912.8,,20657.09,41397.26,25925.63,32951.28,24853.69,,,,,143014.94,,62374.2,26542.32,,,,,
450475,TX,,,,,,,,,,,,,,,,,42179.92,36377.33,30021.07,,35657.86,29474.47,,,,,,,,,,,,,,,,,,39293.67,,,,,,,,38140.31,,,,,,,,,,,,,,30503.77,,,,,,,62497.24,,,,,,,,,,27118.96,,,,27786.38,,,,,,,,,,,50326.39,,,,,,
450484,TX,86686.25,,,72617.26,,49698.05,,,48002.5,,,,69770.68,,,77154.79,49120.06,,,61729.81,42565.62,,,,178916.4,,,,221397.96,,,,,86500.93,67211.19,,,78553.94,62296.92,43716.0,,,,,50821.09,40249.69,35474.39,50848.11,,,,,,,,,,51131.74,36593.44,,57545.36,38696.51,,,,,,,231868.89,,,200678.0,,,,,,,43220.5,,45919.27,45677.92,35733.67,61239.2,47061.92,62617.61,36570.85,,,,57587.36,235318.32,226907.82,85654.21,52798.12,,,,,
450498,TX,,,,,,,,,,,,,,,,,,15773.82,,,11496.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450508,TX,,,32251.5,24485.83,,,,,,,,,,,,44277.29,35180.46,31772.0,26795.25,,25594.94,22003.67,,,,,,107723.18,77230.94,,,,,53592.07,36345.17,30742.08,52271.83,39416.0,36580.4,25360.67,22688.89,,,,27057.64,19407.88,16498.88,,,,,,,,,,31378.0,20556.18,,,,22186.15,,,,,,,42809.67,,,,34311.77,,,24685.08,,,18931.93,,,26871.0,19666.06,29614.91,31502.78,,22535.03,,,,34151.42,,93939.75,38509.07,27196.24,,,,,
450518,TX,51425.06,,60624.21,45539.96,,38565.15,,,,,,,53526.32,,,52000.29,45209.26,35505.76,25703.68,55922.76,39537.75,31132.33,,176504.19,86133.58,,,,113305.26,,,,,50173.37,36911.33,,,53518.56,44345.82,36231.45,26950.23,,28388.91,,38840.95,27038.95,25872.07,29435.47,,,,,,,,,76442.62,40368.79,35055.06,31175.27,,29277.11,,,,46908.57,98938.97,,91731.99,,,86845.38,75339.78,,,,,,24967.7,,30912.13,54624.17,25300.0,57179.41,34476.61,38367.85,26746.47,,,,,,,61610.61,38518.02,,,,,
450537,TX,,,81918.25,36826.11,34961.36,,,,,,,,52642.75,41126.61,,52879.88,41291.7,39594.57,,44076.11,30835.26,21811.17,28786.33,,88894.5,,,107902.44,70070.25,,,,,68302.64,,,86786.45,45501.08,35545.07,36568.32,,,44580.0,27782.92,43352.08,29640.78,,,,,,121057.73,69422.32,36438.09,,,60420.47,33418.7,30396.77,,,27805.45,,38375.14,,,,68346.58,38575.59,45997.5,,53189.45,,41501.27,,31880.67,,,19837.65,,25697.31,56795.08,27077.83,45164.75,31704.59,29977.54,25762.71,36482.18,,,,188421.89,,60303.56,34564.23,,,,,160795.92
450539,TX,,,,,,,,,,,,,,,,24364.37,34652.35,,,,,,,,,,,,,,,,,,,,,,32381.47,,,,,,,22034.45,,,,,,,,,,,,25824.17,,,,26422.43,,,,,,,88329.45,,,68788.08,,,,,,,22187.69,,,,14345.09,,17967.44,,16296.31,,,,,,,35892.49,21743.32,,,,,
450558,TX,55200.14,,,56579.45,,,,,,,,,63135.14,,,63854.68,58120.3,,,64083.32,49252.07,,,,126722.08,,,253744.6,165175.76,,117472.29,,,,,,,80307.36,55754.54,46869.33,,,,,82289.09,35998.73,28454.13,46842.94,,,,,150262.35,,,,91571.33,57498.15,,,86540.15,53944.21,,43151.27,,42859.82,133874.89,,103170.99,52495.45,,78514.6,,,30422.0,,,,44716.86,,,55284.38,,74448.5,44873.15,57662.06,42832.21,,,,,171747.11,,85729.86,57592.95,,,,,196140.18
450563,TX,,17673.42,53784.26,30413.65,28892.29,22620.61,,34966.73,26132.12,,,28497.0,33258.43,31325.89,,34402.55,35017.96,26162.31,18132.5,35817.19,24370.88,18743.1,25338.53,,58299.47,,67309.53,112454.09,78122.0,,64147.08,,,39848.07,31372.5,,55888.25,36967.73,31964.01,24658.72,14393.55,,,20403.07,31326.64,19573.1,14195.75,22549.0,19369.49,33095.71,,125486.11,63759.36,39749.46,44283.0,,55219.09,25061.38,24100.03,14027.35,32350.38,22855.65,,25622.1,56568.53,29221.62,,,52521.89,,,55157.83,,60697.28,24011.46,24488.89,23302.5,29846.0,24846.76,,23622.33,37092.87,23635.18,43170.6,26933.21,26946.17,19685.92,,,36654.74,27227.17,130809.24,133081.31,50963.4,31533.09,,,26641.73,22228.58,
450565,TX,,,,,,,,,,,,,,,,,39970.33,31100.54,26272.41,,32882.48,19768.52,,,,,,,,,,,,,,,,,24648.36,24247.36,21419.85,,,,,,,,,,,,,,,,,,,,,24171.74,,,,,,,48410.56,,,,,,,,,,17135.19,,,,17644.69,,,,21794.52,,,,,,,34109.86,20986.0,,,,,
450571,TX,23522.39,32300.46,37902.18,30600.82,25663.22,25157.07,21353.89,37898.04,22660.81,,40115.72,25632.71,46830.38,31717.9,42091.58,42069.06,39362.97,31491.75,35814.33,39173.16,23036.19,17494.64,30999.84,,85546.43,,79366.42,109904.64,79894.88,91079.29,,,,37221.51,24488.19,,54851.45,33689.94,39688.75,26783.02,,,27516.31,18947.41,33705.17,19809.42,16569.38,22704.18,22525.88,43621.55,,114726.07,45908.14,32613.0,40273.0,21932.18,49571.45,26347.46,19423.61,18656.53,34884.24,22439.94,,17480.84,38200.13,24792.56,125916.74,,52642.22,76547.54,80134.9,50514.4,33863.12,56558.13,21650.84,25167.67,19994.86,,23155.82,41793.81,21674.74,25215.97,20843.11,38769.8,26258.11,30186.53,21178.35,52074.86,,31556.43,27076.19,114059.79,,46706.32,26195.81,18013.42,43302.86,22426.55,24821.84,101227.07
450573,TX,,,,,,,,,,,,,,,,,20629.25,15938.45,11517.83,,15518.18,,,,,,,,,,,,,,,,,,15528.58,,13173.75,,,,,,,,,,,,,,,,,,,,,13872.25,,,,,,,,,,,,,,,,,12258.07,,,,15436.73,,12219.41,16339.82,14369.27,,,,,,,23805.71,17741.37,,,,,
450580,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60080.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450584,TX,,,,,,,,,,,,,,,,16434.82,,,,14200.62,9754.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8196.7,,,,,,,,,,,,,,,,,,,,,,,8890.23,12263.64,,,,,,,,21253.0,,,,,,
450586,TX,,,,,,,,,,,,,15638.25,,,,15251.09,,,14299.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9095.91,,,,,,,,11283.86,,,,,,
450587,TX,,,,37453.17,,,,,,,,,,,,45148.7,40793.45,,,45419.16,30411.3,,,,,,,,95117.57,,,,,,,,,38771.08,38399.7,,,,,,,26692.88,,,,,,,116913.53,,,,,,,,,43868.0,,,,,,,85595.68,,78856.41,63329.31,53062.93,,27830.46,,,,36746.32,,,28787.15,,,33077.21,50896.92,,,,,,121732.18,,55595.44,46317.8,,,,,
450596,TX,,,,,,,,,,,,,103972.29,,,83357.82,71297.02,,,93939.03,57814.64,,,,137445.8,,,,148515.87,,,,,,,,,,83991.78,54289.44,,,,,77254.82,57313.0,,,,,,,,,,,,75086.23,,,,55123.6,,,,,221410.6,218072.92,152618.24,,,139678.43,,204536.35,,,,,62717.18,,,,44297.09,97688.95,59404.75,71578.73,49805.86,,,,,,,96567.27,,,,,,
450597,TX,,,,,,,,,,,,,,,,,,,,21640.75,13966.0,,,,,,,,,,,,,,,,,,18005.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9830.9,,,,,,,18479.03,11388.56,,,,,
450604,TX,,,,,,,,,,,,,,,,,25762.34,,,31623.14,14971.62,,,,,,,,,,48384.82,86488.0,,,,,,,26957.52,,,,,,,,,,,,,,54313.96,37830.77,,,,,17533.64,,,19806.09,,,,,,,48419.93,,,50807.6,39657.13,57271.65,,,,,,,,,,,,,18118.07,22134.18,,,,,,31483.54,18628.64,,,,,
450605,TX,,,,,,,,,,,,,,,,23086.67,24324.14,,,21306.83,,,,,,,,,,,,,,,,,,,25465.21,19422.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15078.73,,,,,,,,,,,,,,,27823.24,16242.5,,,,,
450610,TX,41225.29,,39228.68,31051.28,28069.59,30277.36,,,,86192.35,39394.08,,33905.14,27536.57,,25499.41,28801.89,23840.61,16061.45,25097.55,20388.14,15268.38,21760.19,,56107.76,65544.95,,80143.27,58162.89,73358.64,60238.91,,115828.72,42675.82,,24891.92,53769.15,37011.8,30019.03,26229.25,17689.94,,26460.73,21997.82,26604.25,19762.96,16921.0,26238.24,,38386.88,34799.82,108295.65,77787.42,73286.81,,,55414.32,28900.02,25856.78,17951.65,33015.35,22172.49,,,,,105103.88,78812.96,56110.86,,52860.95,57369.98,,62996.65,18952.18,23767.6,,27804.12,19852.38,26451.48,25048.44,28382.66,21313.12,32575.83,19704.73,25253.06,20313.86,36411.36,24251.71,38506.5,22122.32,113767.21,118644.11,43398.96,24572.16,,37608.91,,,92010.31
450617,TX,101018.42,41404.86,128096.08,73362.6,65909.27,55867.29,57873.26,87784.5,44642.42,183816.0,,73016.33,136382.56,73789.09,101363.54,107287.73,93876.55,60923.34,47675.18,122797.61,62919.6,47685.5,57025.78,399251.15,165493.39,194453.77,118631.05,216555.1,125724.8,142044.3,172215.5,172525.67,263630.0,112438.29,69132.6,51154.0,136192.02,70801.94,90342.32,53383.33,37369.15,103824.0,48166.17,38931.54,69991.95,48441.56,33486.49,55517.22,42619.12,120539.11,44289.38,262550.91,135076.44,102072.62,123557.29,48251.22,123413.83,60638.85,54712.15,,63231.56,49567.22,79977.62,53636.72,111736.87,64504.11,,179848.88,103907.42,,184919.75,128311.19,84886.92,,38661.53,53031.55,40036.39,80930.3,46813.32,73203.34,46160.65,57973.44,50383.96,83053.98,51404.56,70900.9,48525.64,95909.08,57148.16,80897.43,48050.84,281173.5,422888.22,131015.78,70109.38,36176.23,89701.74,43463.82,50237.44,202064.73
450620,TX,,,,,,,,,,,,,,,,,,,,,19245.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11127.53,,,,,,,,9917.29,,,,,,,,,,,,,
450634,TX,70136.56,65955.73,84452.8,72003.42,85868.38,59584.58,,74840.67,44468.68,208768.86,,,95929.0,72887.88,,118406.44,73229.24,54129.91,59399.33,84395.29,57858.82,40212.04,59371.25,273863.36,133086.3,,145304.83,223139.21,148559.52,167553.23,186237.0,360860.08,,112491.21,,,134020.42,72511.88,96961.49,53351.76,39220.18,,47155.73,48443.26,67329.86,64880.4,38695.29,56736.9,45224.08,73118.88,,300866.75,129155.74,,,,112501.57,62224.73,40115.62,,61227.88,48124.57,85706.25,50040.31,133648.79,,,,171997.21,,231236.82,166191.67,,403304.3,,50312.71,48392.82,96177.73,52383.48,74348.23,56288.28,59481.97,39048.17,87423.29,48315.94,86993.13,44391.54,114027.57,,,58086.24,317908.2,380071.42,97881.01,64791.9,,109025.73,,51097.83,150527.82
450638,TX,,39262.23,138267.95,59464.68,48297.27,50375.89,,,46551.59,231839.33,,51434.36,82230.64,,,66277.0,73899.15,56010.12,50242.79,65356.84,56893.7,37055.23,54910.38,246470.86,128560.65,,,146997.5,92603.07,133502.19,,,,116863.77,,,87159.4,66856.74,60834.93,51999.43,38359.65,50461.82,,38113.0,59936.7,47215.5,37118.2,51467.76,42230.25,95948.97,,279601.67,128965.06,70691.06,,,87840.33,51516.07,56535.0,,63492.48,41346.81,,44302.69,,,,,95163.12,,,110017.29,,,,52006.69,,76933.08,44322.35,70005.15,50869.86,50074.12,35748.24,55751.22,46466.5,65773.9,44964.58,84916.9,44449.71,64097.0,35349.03,229267.17,250028.06,101451.26,54974.17,,114479.47,27399.08,41092.59,225984.23
450639,TX,,38968.18,54307.15,33676.38,,33101.57,,,26249.64,,44069.27,32427.77,51159.88,31940.69,,38277.08,35795.12,34278.78,,44099.15,31650.54,26743.75,31277.56,,72598.11,,87666.0,118268.58,82363.0,96990.2,,,,,,,68300.29,41743.71,42838.99,31773.08,24591.25,,29870.31,25554.67,38957.48,33938.75,24013.81,26789.47,,51947.57,,117510.42,78469.13,,35887.93,30684.57,46119.53,33616.0,27303.12,,31950.89,30319.91,,36495.23,50980.92,,,106436.0,64294.86,,73732.81,60285.53,49545.57,,,29614.6,,46817.91,24528.14,31872.65,,38592.22,23723.2,41621.93,34782.05,28814.89,26844.43,41127.08,30211.89,43564.83,36166.17,176937.82,,59135.82,45750.74,,,,,89426.64
450641,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5855.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15202.36,10113.67,,,,6174.23,
450643,TX,,,79896.65,57563.26,44072.77,46821.62,,,,,,,76065.94,71557.73,,,70360.01,43074.21,,63077.23,51013.71,27399.83,42145.0,200736.14,,,94822.5,157706.15,105805.49,,124794.64,,,105811.26,,,122927.45,54796.0,71006.55,45865.0,33167.92,,,42271.75,,35166.75,,,36127.45,,,,,,,,93788.27,38458.38,,,,39289.36,,,,,,,86734.53,,,,,,,,,74917.29,43777.03,,,60577.0,35327.83,53574.14,45810.21,50311.67,40944.68,,,,31262.64,158298.54,227562.23,83785.95,46680.43,,,,,
